sentence,label,finma-7b-nlp,fingpt-mt_llama2-7b_lora,fingpt-sentiment_llama2-13b_lora,deepseek,openai
Finnish technology company Raute Corporation ( OMX Helsinki : RUTAV ) issued on Tuesday ( 23 September ) a profit warning for the financial year 2008 .,negative, negative, negative,$}}%$}}%,negative,Negative
"In Q1 of 2009 , the company 's operating loss totalled EUR 0.3 mn , compared to a profit of EUR 3.6 mn in Q1 of 2008 .",negative,2.9, negative,$}}%$}}%,negative,Negative
"Last year , 8.3 million passengers flew the airline , down 4 percent from 2007 .",negative, negative, negative,$}}%$}}%,negative,Negative
"Loss after financial items totalled EUR 9.7 mn , compared to a profit of EUR 1.3 mn in the corresponding period in 2008 .",negative,8.4, negative,$}}%$}}%,negative,Negative
Loss for the period totalled EUR 15.6 mn compared to a profit of EUR 6.3 mn in 2008 .,negative,2.3, negative,$}}%$}}%,negative,Negative
Operating loss amounted to EUR 0.9 mn in the first half of 2006 compared to a profit of EUR 0.5 mn in the first half of 2005 .,negative,0.4, negative,$}}%$}}%,negative,Negative
"Operating loss of the Pulp & Paper Machinery unit was over EUR 3mn in September 2007 - August 2008 , compared to a profit of EUR 3.7 mn a year earlier .",negative,0.2, negative,$}}%$}}%,negative,Negative
Operating loss totaled EUR 0.3 mn compared to a profit of EUR 2.2 mn in the corresponding period in 2007 .,negative,2.5, negative,$}}%$}}%,negative,Negative
"Operating loss totaled EUR 0.8 mn , compared to a profit of EUR 0.5 mn .",negative,1.3, negative,$}}%$}}%,negative,Negative
"Operating loss totalled EUR 12.7 mn , compared to a profit of EUR 17.7 mn in the first half of 2008 .",negative,12.7, negative,$}}%$}}%,negative,Negative
"Operating loss totalled EUR 4.0 mn , compared to a profit of EUR 8.6 mn in the second quarter of 2008 .",negative,4.6, negative,$}}%$}}%,negative,Negative
"Operating loss totalled EUR 5.2 mn , compared to a loss of EUR 3.4 mn in the corresponding period in 2008-2009 .",negative,1.8, negative,$}}%$}}%,negative,Negative
Pretax loss totaled EUR 117mn compared to a loss of EUR 65mn in the corresponding period .,negative,52.0, negative,$}}%$}}%,negative,Negative
Pretax loss totalled EUR 162.3 mn compared to a profit of EUR 253.5 mn in 2007 .,negative,111., negative,$}}%$}}%,negative,Negative
"Pretax loss totalled EUR 49.9 mn , compared to a loss of EUR 15.4 mn in the corresponding period in 2008 .",negative,34.5, negative,$}}%$}}%,negative,Negative
"Publishing Sweden 's operating loss was EUR 1.1 mn in Q1 of 2009 , compared to a profit of EUR 0.6 mn a year ago .",negative,0.5, negative,$}}%$}}%,negative,Negative
The company reported today an operating loss of EUR0 .1 m on net sales of EUR4 .5 m for the first quarter 2008 .,negative, negative, negative,$}}%$}}%,negative,Negative
"Cerberus Capital Management LP-backed printing paper maker NewPage Corp. has posted mixed second-quarter results , casting a cloud over its planned initial public offering .",negative, negative, neutral,$}}%$}}%,negative,Negative
"Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 .",negative,88.3, negative,$}}%$}}%,negative,Negative
Finnish laboratory liquid handling and diagnostic test systems developer Biohit Oyj OMX Helsinki : BIOBV issued on Tuesday 3 June a profit warning for the financial year 2008 .,negative, negative, negative,$}}%$}}%,negative,Negative
Finnish retail software developer Aldata Solution Oyj reported a net loss of 11.7 mln euro $ 17.2 mln for 2007 versus a net profit of 2.5 mln euro $ 3.7 mln for 2006 .,negative,10.2, negative,$}}%$}}%,negative,Negative
"Finnish textiles and clothing group Marimekko Oyj posted a net profit of 7.99 mln euro $ 10.4 mln for 2006 , compared to 8.4 mln euro $ 10.9 mln for 2005 .",negative,1.49, negative,$}}%$}}%,neutral,Neutral
"In January-June 2010 , diluted loss per share stood at EUR0 .3 versus EUR0 .1 in the first half of 2009 .",negative,2.0, negative,$}}%$}}%,negative,Negative
"In October , UPM reported a third-quarter net loss of euro86 million $ 110 million compared with a net profit of euro120 million in 2007 .",negative,120., negative,$}}%$}}%,negative,Negative
Operating loss amounted to EUR 0.7 mn compared to a profit of EUR 0.8 mn in the second quarter of 2005 .,negative, negative, negative,$}}%$}}%,negative,Negative
"Operating loss before non-recurring items was EUR 0.9 mn , compared to a profit of EUR 11.5 mn in 2008 .",negative,10.6, negative,$}}%$}}%,negative,Negative
"Operating profit margin was 8.3 % , compared to 11.8 % a year earlier .",negative,3.5, negative,$}}%$}}%,negative,Negative
Operating profit was EUR 1.6 mn in 2005 compared to EUR 5.9 mn in 2004 .,negative,4.3, negative,$}}%$}}%,negative,Negative
"Operating result showed a loss of EUR 2.9 mn , while a year before , it showed a profit of EUR 0.6 mn .",negative,2.3, neutral,$}}%$}}%,negative,Negative
"Salcomp Oyj , the Finnish maker of mobile phone chargers , Monday posted a EUR1 .49 million loss in the second quarter compared with a 1.70 million profit in the same period the previous year .",negative,0.21, negative,$}}%$}}%,negative,Negative
Scanfil has also issued a profit warning .,negative, negative, negative,$}}%$}}%,negative,Negative
Scanfil issued a profit warning on 10 April 2006 .,negative, negative, negative,$}}%$}}%,negative,Negative
"The operating loss amounted to EUR 0.8 mn , compared to a profit of EUR 3.9 mn a year earlier .",negative,2.9, negative,$}}%$}}%,negative,Negative
The real estate company posted a net loss of +ó  x201a -¼ 59.3 million +ó  x201a -¼ 0.21 per share compared with a net profit of +ó  x201a -¼ 31 million +ó  x201a -¼ 0.11 per share for the corresponding quarter of 2007 .,negative,28.1, negative,$}}%$}}%,negative,Negative
"TietoEnator was down 1.13 pct to 18.38 , extending recent lows after last week 's second-quarter report , dealers said .",negative, negative, negative,$}}%$}}%,negative,Negative
Operating profit excluding restructuring costs grew to EUR 44.5 million from EUR 31.7 million while operating profit including restructuring costs showed even larger growth to EUR 38.5 million from EUR 7.4 million .,positive, positive, negative,$}}%$}}%,positive,Positive
"Having a China based operation will not only enable us to fully leverage our resources and expertise in wireless solutions , but also strengthen our capability to offer industry-leading products for our customers in China . ''",positive, positive, neutral,$}}%$}}%,positive,Positive
"Cost cutting measures , which have produced around EUR70m of savings over the past nine months , have dampened the airline 's loss , Finnair said .",positive, positive, neutral,$}}%$}}%,neutral,Neutral
"Consolidated operating profit excluding one-off items was EUR 30.6 mn , up from EUR 29.6 mn a year earlier .",positive, positive, neutral,$}}%$}}%,positive,Positive
EBIT excluding non-recurring items was estimated to increase from 2009 .,positive, positive, neutral,$}}%$}}%,positive,Positive
Operating profit excluding non-recurring items increased by 27 % to EUR 81.9 mn from EUR 64.4 mn in the corresponding period in 2008 .,positive, positive, neutral,$}}%$}}%,positive,Positive
Cash flow from business operations totalled EUR 0.4 mn compared to a negative EUR 15.5 mn in the first half of 2008 .,positive,16.0, neutral,$}}%$}}%,positive,Positive
"Cash flow from operations totalled EUR 2.71 mn , compared to a negative EUR 0.83 mn in the corresponding period in 2008 .",positive,3.54, neutral,$}}%$}}%,positive,Positive
"Cash flow from operations totalled EUR 7.4 mn , compared to a negative EUR 68.6 mn in the second quarter of 2008 .",positive,85.2, neutral,$}}%$}}%,positive,Positive
"EBIT excluding non-recurring items , totalled EUR 67.8 mn , up from EUR 38.1 mn .",positive,29.7, negative,$}}%$}}%,positive,Positive
"Finnish energy company Fortum Oyj said on November 13 , 2007 it was granted an environmental permit to build a biofuel-fired combined heat and power CHP plant in Vartan harbor in eastern Stockholm .",positive, positive, neutral,$}}%$}}%,neutral,Positive
Nokia was up 0.12 pct to 16.70 eur after kicking off the morning in negative territory .,positive, positive, negative,$}}%$}}%,positive,Neutral
"Return on investment was 5.0 % , compared to a negative 4.1 % in 2009 .",positive,0.9, neutral,$}}%$}}%,positive,Positive
"Thus the method will cut working costs , and will fasten the planning and building processes .",positive, positive, neutral,$}}%$}}%,positive,Positive
"The copying , republication or redistribution of AFX News Content , including by framing or similar means , is expressly prohibited without the prior written consent of AFX News .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"The company reported a profit of 800,000 euro ($ 1.2 mln)on the sale of its Varesvuo Partners sub-group and a loss of 400,000 euro $ 623,000 caused by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab .",neutral,"200,", negative,$}}%$}}%,neutral,Neutral
The extracted filtrates are very high in clarity while the dried filter cakes meet required transport moisture limits (TMLs)for their ore grades .,neutral, neutral, neutral,$}}%$}}%,positive,Positive
"After the split , the number of K shares will be 9 540 000 and the number of A shares 26 885 540 .",neutral,27 4, neutral,$}}%$}}%,neutral,Neutral
"Established in 1987 , the SRV Group is a private Finnish construction concern with operations in Finland , the Baltic countries and Russia .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"Initial estimated total value of the contract was 250 000 Euros , excluding VAT .",neutral,2500, neutral,$}}%$}}%,neutral,Neutral
Nokia and Capcom announced that Resident Evil Degeneration will be released on N-Gage later this year .,neutral, neutral, neutral,$}}%$}}%,neutral,Positive
Olli-Pekka Laine has been appointed as the Chairman and Erkki Pehu-Lehtonen as the Vice Chairman of the Board .,neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
Risk exposure by Non-life Insurance  Moving 12-month  Expenses by function in Non-life Insurance excluding expenses for investment management and expenses for other services rendered Non-life Insurance investment portfolio by allocation,neutral, neutral, negative,$}}%$}}%,neutral,Neutral
The issue came up in connection with discussion with local municipalities concerning the sale of water to industrial facilities .,neutral, neutral, negative,$}}%$}}%,neutral,Neutral
"The purchase price will be paid in cash upon the closure of the transaction , scheduled for April 1 , 2009 .",neutral,0 neutral, neutral,$}}%$}}%,neutral,Neutral
The terms and conditions of the Stock Option Scheme 2008 are available on the Company 's internet pages www.sanoma.com .,neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"Tieto 's service is also used to send , process and receive materials related to absentee voting .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"Trading code : ELI1V Number of shares : 99,483 Price-share : Gratuitous After the transfer , Elisa holds a total of 10,435,023 own shares .",neutral,0 neutral, negative,$}}%$}}%,neutral,Neutral
"A total of 1,800,000 stock options were issued in the 2003 stock option scheme .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
Finnish publishing and printing group Ilkka-Yhtym+ñ will introduced a staff smoking ban as of the beginning of 2007 at the company 's three newspapers .,neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
Finnish Stockmann Group 's mail order unit Hobby Hall has launched a trial marketing campaign in Russia .,neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"Alpina Sports is a Lebanon , New Hampshire USA based distributor of e.g. Alpina ski shoes and skis , Exel ski poles , Start ski waxes and now also Peltonen cross-country skis .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"Among the Scandinavian companies present in St. Petersburg , is also named the Swedish concern NCC , which implements projects in the field of asphalt production , road and housing construction ( project Swedish Krona ) .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
An international conference call and audio webcast concerning the financial result January-March 2010 will begin at 14.00 EET .,neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
Atria said its offer would give the Swedish company continued ownership and control of its slaughtering and cutting operations .,neutral, positive, neutral,$}}%$}}%,neutral,Neutral
"Aug. 17 , 2010 ( Curbed delivered by Newstex ) -- And now , the latest from Racked , covering shopping and retail from the sidewalks up .",neutral, neutral, negative,$}}%$}}%,neutral,Neutral
Bertrand Sciard has been the vice chairman of the board of directors of Aldata Solution since April 2007 .,neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
Bovine slaughtering and cutting at the Kuopio facility will be transferred to the Kauhajoki slaughterhouse .,neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"Huhtamaki 's rigid plastic consumer goods operations , which are mainly in Europe , will be separated into a new reporting segment as of 1 January 2009 .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
Kesko has previously published a stock exchange release concerning the deal on 7 February 2007 .,neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
Less than ten people will face pension agreements .,neutral,10 neutral, negative,$}}%$}}%,neutral,Neutral
Mr. Kari Stadigh will carry on as Chairman of the Board and Mr. Matti Arteva as Vice-Chairman .,neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"Neste Oil s refineries have a combined crude oil refining capacity of approximately 260,000 barrels a day .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"New Chairman of the Board of Directors , Mr Chaim Katzman , will give a presentation and answer questions .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
Panostaja Oyj 's Board also decided at its organisational meeting held upon completion of the AGM to implement the AGM decision concerning Board member fees paid as shares in such a way that shares are transferred on a quarterly basis on the date following publication of the quarterly-annual report .,neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
Rapala Fishing Frenzy 2009 .,neutral, neutral, negative,$}}%$}}%,neutral,Neutral
Residents access to the block is planned to be from Aleksandri Street .,neutral, neutral, negative,$}}%$}}%,neutral,Neutral
Sanoma announced the Stock Option Scheme 2008 on 19 December 2008 .,neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
Short-term licenses for the games cost as little as $ 3 while purchasing a game outright can cost as much as $ 10 or $ 15 .,neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
The adjustments concern staff in both the Specialty Papers and the Fiber Composites segments .,neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
The appointments will be in force until the new CEO has been appointed .,neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"The authorisation is in force until the end of the next Annual General Meeting and repeals the authorisation to acquire own shares given by the General Meeting held on April 4 , 2007 .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"The business had gross written premiums of EUR152 .4 m (  91.5 m ) in 2000 , a net combined ratio of 133 % and 175 staff in total with offices in the UK , Germany and Benelux .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"The chilled meat products category led the meat , fish and poultry market in Finland , accounting for a share of 31.4 % .",neutral,31.4, neutral,$}}%$}}%,neutral,Neutral
"The company has a continuous need for alloys such as nickel , ferro-chrome , molybdenum and manganese in its production , said Talvivaara .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"The contract also includes cutting and edging wagon parts at Ruukki 's steel service centres in Seinajoki and Raahe , both in southwestern Finland , from where they will be delivered to VR for welding and assembly .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"The copying , republication or redistribution of AFX News Content , inculding by framing or similar means , is expressly prohibited without the prior written consent of AFX News .",neutral, neutral, negative,$}}%$}}%,neutral,Neutral
"The cosmetics collection includes an eye shadow , face powder , lip gloss , mascara and accessories .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"The E7 smartphone will be available for Rs35 ,000 per handset across India , '' Nokia India vice-president & managing director D Shivakumar told reporters .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
The exercise originated in Finland in the early 1930s as a training method for cross-country skiers .,neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"The first phase of the logistics complex envisages the completion of some 70,000 sq m of logistics premises and the gatehouse building in November 2008 .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"The gross area of eight houses will be 12,167 m2 .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"The gross area of the Innova 2 project will be about 10,000 sq m ( 107,600 sq ft ) .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"The interim report for the first quarter is published on May 8 , 2009 .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"The mill 's raw material need will increase by 100,000 m3 of wood .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"The negotiations concern personnel of Cencorp Corporation and Singulase Oy as whole in Finland and in Sweden , the company said .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
The negotiations will concern the plant 's department producing winded roving that employs 10 people .,neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"The new apartment block is going up very close to the city center , explained Chairman of the Board of AS YIT Ehitus Priit Sauk .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"The redesigned crushing circuit has been in operation since the start of September and its overall production rate on a weekly basis is in excess of an average of 40,000 tonnes a day .",neutral, neutral, neutral,$}}%$}}%,positive,Positive
"The scheme for TeliaSonera and Altimo is practically identical , except that it involves the merger of their stakes in VimpelCom and Kyivstar .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
The share subscription period for C options will commence on 1 September 2008 and expire on 31 March 2011 .,neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
The share subscription period will expire on 30 September 2007 .,neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
The subscription period of Amer Sports ' 2002 warrant scheme will end on 31 December 2007 .,neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
The terms and conditions of Stock Option Scheme 2004 are available on the Group 's website .,neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
The transaction included also the transfer of the lease agreement concerning manufacturing premises and employment agreements related to these operations .,neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"The utility will also provide services related to electricity management , such as hedging trades and risk management and reporting .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"`` I 'm trying to deal with slavery from a different perspective to balance the story , '' says DeRamus , formerly a writer at the Detroit Free Press and the Detroit News .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"`` The biggest challenge was to make the piece look raw , '' Hansen said .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"`` We have a license agreement with Nokia Corp. which in part expires on April 9 , 2007 .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
A 2001 agreement expired earlier this month .,neutral, neutral, negative,$}}%$}}%,neutral,Neutral
"After the split , the company would have 26,885,540 Series A shares and 9,540,000 Series K shares .",neutral,27.4, neutral,$}}%$}}%,neutral,Neutral
"Boomeranger Boats Oy specialises in boat building and designs , manufactures and sells customised Rigid Inflatable Boats RIB primarily for the Baltic Sea market .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
Currently the quarterly applied surcharges differ significantly from the actual market prices .,neutral, neutral, negative,$}}%$}}%,neutral,Neutral
Filmiteollisuus Fine Ab will be transferred to Talentum Oyj in the form of a subsidiary .,neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"HELSINKI AFX - Salcomp , the mobile phone charger manufacturer , said it has appointed Markku Hangasjarvi as its new CEO , following the resignation of Mats Eriksson .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"HK Ruokatalo produces many turkey products , such as cold cuts .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"However , the brokers ' ratings on the stock differ .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
Mursula said they tried to gather macro-economic perspective to see how Malaysia was doing .,neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
Niklas Skogster has been employed by the ABB Group in various positions concerning the development of operations .,neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
The beers differ slightly from mainstream beers .,neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"The company operates a U.S. division in Lisle , Ill. .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"The deal covers Stockmann Auto Oy Ab 's sales and after-sales services concerning Volkswagen and Audi in Helsinki , Espoo and Vantaa .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"The equipment is designated to Bollore Africa Logistics terminal Societe d'Exploitation du Terminal de Vridi SETV in Abidjan , Ivory Coast and the delivery is scheduled to start in March 2010 .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"The floor area of the Yliopistonrinne project will be 7,900 sq m and the building 's gross area will total 12,800 sq m. A total 25.1 % of the facilities have been let .",neutral,1280, negative,$}}%$}}%,neutral,Neutral
"The floor area of the Yliopistonrinne project will be 7,900 sq m 85,030 sq ft and the building 's gross area will total 12,800 sq m. A total 25.1 % of the facilities have been let .",neutral, neutral, negative,$}}%$}}%,neutral,Neutral
The measures result from the statutory joint negotiations with employees which started in February and concerned all operations in the country .,neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"The product range includes marinated olives , cold cuts , and pates , for example .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
The terms and conditions of the year 2003 stock option scheme were published in a stock exchange release on 31 March 2003 .,neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"This action follows personnel negotiations concerning Elcoteq SE , Finnish Branch , Elcoteq Finland Oy and Elcoteq Design Center Oy .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
"Unbelievably , the company that makes them - Fiskars Corporation - was formed in 1649 when a Dutch merchant named Peter Thorwoste was given a charter to establish a blast furnace and forging operation in the small Finnish village of Fiskars .",neutral, neutral, neutral,$}}%$}}%,neutral,Neutral
`` Those uncertainties cloud the long-term outlook . '',negative, negative, negative,$}}%$}}%,negative,Negative
"20 October 2010 - Finnish environmental management company Lassila & Tikanoja Oyj HEL : LAT1V , or L&T , said Monday it expects its operating profit , excluding non-recurring items , for the whole 2010 to be slightly lower than in 2009 .",negative, negative, negative,$}}%$}}%,negative,Negative
"According to Finnish petrol station chain St1 's managing director Kim Wiio , the company was forced to make purchases with rising prices in the first half of 2008 , and now consumer prices are going down almost daily due to competition .",negative, negative, negative,$}}%$}}%,neutral,Neutral
Finnair said that the cancellation of flights would cause daily losses of  x20ac 2.5 million US$ 3 million .,negative, negative, negative,$}}%$}}%,negative,Negative
"Food sales totalled EUR 323.5 mn in October 2009 , representing a decrease of 5.5 % from October 2008 .",negative, negative, neutral,$}}%$}}%,negative,Negative
"Raute reported a loss per share of EUR0 .86 for the first half of 2009 , against EPS of EUR0 .74 in the corresponding period of 2008 .",negative,0.12, negative,$}}%$}}%,negative,Negative
The move was triggered by weak demand for forestry equipment and the uncertain market situation .,negative, negative, negative,$}}%$}}%,negative,Negative
The situation of coated magazine printing paper will continue to be weak .,negative, negative, negative,$}}%$}}%,negative,Negative
"Copper , lead and nickel also dropped ... HBOS ( HBOS ) plummeted 20 % to 70.3 pence after saying this year+ó ??",negative, negative, negative,$}}%$}}%,negative,Negative
"During the strike , Finnair estimates to incur a net loss of between EUR2m and EUR2 .5 m per day .",negative, negative, negative,$}}%$}}%,negative,Negative
Earnings per share ( EPS ) dropped to EUR 0.21 from EUR 0.31 .,negative, negative, negative,$}}%$}}%,negative,Negative
"Finnair 's passenger load factor , which measures the number of sold seats as a share of all available seats , dropped by 1.3 percentage points to 76.7 % in September .",negative, negative, negative,$}}%$}}%,negative,Negative
"Frost sold shares for $ 19 million at $ 6.06-7 .12 per share , compared with Friday 's high of $ 11.33 and low of $ 10.14 .",negative,10.1, negative,$}}%$}}%,neutral,Neutral
Glaston 's net profit for the third quarter of 2007 dropped to 2.4 mln euro ( $ 3.5 mln ) from 3.5 mln euro ( $ 5.1 mln ) for the corresponding period of 2006 .,negative, negative, negative,$}}%$}}%,negative,Negative
L&T 's net profit for the whole 2010 dropped to EUR 36 million from EUR 45 million for 2009 .,negative, negative, negative,$}}%$}}%,negative,Negative
"Lassila & Tikanoja 's operating profit excluding non-recurring and imputed items for the second quarter was EUR11 .3 m , down from EUR13 .8 m a year ago .",negative,2.0, negative,$}}%$}}%,negative,Negative
"Net cash flow from operating activities was a negative EUR 3.1 mn , compared to EUR 23.3 mn in the corresponding period in 2009 .",negative,26.2, negative,$}}%$}}%,negative,Negative
"Net cash from operating activities was a negative EUR 0.3 mn , compared to EUR 30.9 mn in 2009 .",negative,29.6, negative,$}}%$}}%,negative,Negative
Net sales dropped by 6 % year-on-year to EUR 11.9 million .,negative, negative, negative,$}}%$}}%,negative,Negative
Net sales have been eaten by the weak US dollar .,negative, negative, negative,$}}%$}}%,negative,Negative
"Nordic banks have already had to write off sizable loans in Latvia , with Swedbank , Nordea , DnB NOR and SEB reporting combined losses in excess of $ 1.35 billion in the period 2007 to 2010 against a backdrop of near economic meltdown in Latvia .",negative, negative, negative,$}}%$}}%,negative,Negative
Okmetic expects its net sales for the first half of 2009 to be less than in 2008 .,negative, negative, negative,$}}%$}}%,negative,Negative
"Operating profit , excluding non-recurring items , totaled EUR 0.2 mn , down from EUR 0.8 mn in the corresponding period in 2006 .",negative, negative, negative,$}}%$}}%,negative,Negative
"Operating profit , excluding non-recurring items , totalled EUR 1.0 mn , down from EUR 1.6 mn .",negative, negative, negative,$}}%$}}%,negative,Negative
"Operating profit , excluding non-recurring items , totalled EUR 2.2 mn , down from EUR 2.7 mn in the corresponding period in 2008 .",negative, negative, negative,$}}%$}}%,negative,Negative
"Operating profit excluding non-recurring items amounted to EUR 40.6 mn , down from EUR 57.3 mn year-on-year .",negative, negative, negative,$}}%$}}%,negative,Negative
Operating profit excluding non-recurring items was EUR 7.8 million compared to EUR 11.2 million .,negative,3.4, negative,$}}%$}}%,negative,Negative
Relations with the City have been further damaged by comments from Mr Ashley criticising City investors and analysts as `` cry babies '' .,negative, negative, negative,$}}%$}}%,negative,Negative
Reported operating margin was a negative 5.9 % .,negative,5.9, negative,$}}%$}}%,negative,Negative
Swedbank 's shares have been hardest hit of the Swedish banks by the ongoing international financial crisis .,negative, negative, negative,$}}%$}}%,negative,Negative
"The currency effect had a 3.0 pct , or 20 mln euro ( $ 31.3 mln ) , negative impact on the revenue .",negative, negative, negative,$}}%$}}%,negative,Negative
"The period 's sales dropped to EUR 30.6 million from EUR 38.3 million , according to the interim report , released today .",negative, negative, negative,$}}%$}}%,negative,Negative
"Therefore , the company 's 2005 result will remain weaker than that of 2004 .",negative, negative, negative,$}}%$}}%,negative,Negative
Vaisala 's net profit for the third quarter of 2007 dropped to 3.0 mln euro ( $ 4.3 mln ) from 6.8 mln euro ( $ 9.8 mln ) for the same period of 2006 .,negative,5.5, negative,$}}%$}}%,negative,Negative
"`` The implementation of these programs has had , and will have , negative impacts on 2006 and 2007 earnings , '' Mr Meiklejohn said .",negative, negative, negative,$}}%$}}%,negative,Negative
A survey conducted by Taloustutkimus for Sampo Life shows that companies are badly prepared to losing key staff members .,negative, negative, negative,$}}%$}}%,negative,Negative
"Agricultural newspaper Maaseudun Tulevaisuus had 318,000 readers , representing a decrease of 6 % .",negative, negative, negative,$}}%$}}%,negative,Negative
"At 1411 CET , ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers .",negative, negative, negative,$}}%$}}%,negative,Negative
Cash flow from operations in January-December 2008 was a negative EUR 18.1 mn compared to EUR 39.0 mn in the corresponding period in 2007 .,negative,27.9, negative,$}}%$}}%,negative,Negative
EPS dropped to EUR0 .2 from EUR0 .3 .,negative, negative, negative,$}}%$}}%,negative,Negative
Kone shares dropped 4.1 percent to  x20ac 43 US$ 55.77 in Helsinki .,negative, negative, negative,$}}%$}}%,negative,Negative
"The EU Commission said earlier it had fined ThyssenKrupp , United Technologies Corp 's Otis , Schindler AG and Kone Oyj a total of 992.3 mln eur for alleged cartel activity in the lift market going back twelve years .",negative, negative, negative,$}}%$}}%,negative,Negative
"The period 's sales dropped to EUR30 .6 m from EUR38 .3 m , according to the interim report , released today .",negative, negative, negative,$}}%$}}%,negative,Negative
"YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project .",negative, neutral, negative,$}}%$}}%,neutral,Neutral
"` The stable outlook reflects Nokia 's strong market position in the global mobile handset market , strong cash flow generation , and very conservative balance sheet , ' said Raab .",positive, positive, neutral,$}}%$}}%,positive,Positive
"These financing arrangements will enable the company to ensure , in line with its treasury policy , that it has sufficient financial instruments at its disposal for its potential capital requirements .",positive, positive, neutral,$}}%$}}%,positive,Positive
"efficiency improvement measures 20 January 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today that it will continue to improve its operational efficiency , by focusing on its profitable core operations .",positive, positive, neutral,$}}%$}}%,positive,Positive
Efore 's results for the last quarter showed an even faster improvement as the company managed to better source its components .,positive, positive, neutral,$}}%$}}%,positive,Positive
Technical indicators for the stock are bullish and S&P gives NOK a positive 4 STARS out of 5 buy ranking .,positive, positive, neutral,$}}%$}}%,positive,Positive
